Year,Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,rice_price,wheat_price,maize_price,ChickPea_price
2013,77.93,32.96,21.03,23.03,71.74,6.44,1078.45,393.26,101.86,181.87,113.14
2013,9.28,75.26,65.38,33.67,30.28,7.09,938.38,110.37,122.25,193.88,382.93
2013,85.55,70.85,35.67,26.93,51.84,6.04,321.83,223.61,224.25,60.64,267.98
2013,66.83,93.44,41.15,15.39,50.03,8.32,815.9,247.17,163.5,125.37,144.42
2013,47.34,58.93,79.29,33.99,38.98,5.92,1493.49,299,239.82,144.92,146.04
2013,40.93,61.11,86.38,23.73,41.28,5.71,1405.38,211.78,141.5,77.34,263.33
2013,72.12,79.3,29.98,17.18,79.96,5.87,1427.11,222.83,94.57,133.36,350.35
2013,59.77,91.3,91.49,16.69,68.62,6.81,1807.08,367.45,96.46,177.81,345.34
2013,75.72,20.23,62.7,19.7,45.29,7.21,748.7,450.37,204.19,192.65,80.53
2013,99.81,85.15,73.26,33.06,46.3,8.25,1818.87,125.05,168.05,102.27,390.44
2013,81.68,55.47,22.73,13.23,66.63,6.26,974.49,364.94,257.73,147.42,243.16
2013,77.18,44.99,14.01,17.35,39.92,6.64,653.54,426.53,134.87,179.84,340.15
2013,36.67,25.93,73.14,27.7,87.32,7.42,785.78,212.36,108.58,163.94,311.54
2013,7.78,43.37,19.73,26.94,33.24,6.12,1996.39,135.85,185.02,115.37,106.85
2014,62.68,89.57,79.61,25.92,66.15,6.73,551.82,484.18,233.41,100.55,352.66
2014,68.77,49.1,15.49,32.11,78.28,8.29,1412.61,178.33,147.79,56.51,325.09
2014,66.22,55.12,28.82,26.41,68.12,6.18,824.78,171.59,261.73,89.13,309.15
2014,6.08,39.11,5.44,12.95,71.93,8.06,1495.74,124.88,266.2,121.64,348.91
2014,29.78,43.37,84.95,15.73,52.55,6.14,1360.35,452.87,163.83,98.42,94.68
2014,66.68,12.91,80.37,18.25,48.37,7.91,1747.2,353.79,135.8,55.23,161.59
2014,59.87,63.89,22.94,10.3,72.05,7.42,597.65,138.89,246.45,141.06,189.92
2014,67.96,46.67,96.6,32.33,76.01,6.14,1946.5,209.65,118.84,186.54,143.62
2014,20.77,87.05,79.42,28.86,64.62,7.46,1639.31,225.5,95.77,123.53,326.88
2014,94.29,56.49,55.22,19.13,72.5,8.27,465.41,361.05,123.15,39.07,140.21
2014,6.34,50.53,18.6,28.44,46.77,6.56,356.11,319.17,115.3,42.2,197.42
2014,31.65,97.26,35.81,21.31,80.36,7.24,1193.03,144.23,249.06,54.54,352.37
2014,64.6,80.48,11.35,25.62,82.26,7.63,344.3,395.52,200.88,95.18,149.89
2014,99.94,64.23,13.12,24.55,58.86,6.63,315.12,136.39,64.25,102.05,223.14
2014,84.3,60.71,18.8,18.31,51.11,6.16,961.02,394.55,223.05,147.73,336.28
2014,32.68,64.63,45.32,22.56,43.41,7.82,220.57,197.75,205.77,150.56,293.44
2014,14.11,89.72,80.61,28.44,81.8,8.21,385.43,163.38,132.18,62.59,250.41
2014,74.49,49.5,60.94,11.57,62.21,5.75,950.44,493.29,262.83,79.22,284.36
2014,21.38,30.6,67.48,12.21,40.44,6.54,1612.67,308.25,65.49,127.25,268.18
2014,22.15,89.33,21.35,33.49,39.91,6.73,996.59,190.38,203.58,127.96,228.91
2014,81.36,29.08,60.14,11.36,52.7,8.43,440.1,307.74,137.06,164.56,181.14
2014,54.9,16.23,47.1,34.3,32.86,6.09,1987.36,473.27,133.24,49.85,178.35
2014,3.71,94.13,61.5,17.15,33.93,7.13,1591.26,110.75,203.54,194.75,273.65
2014,86.76,97.02,78.55,31.22,71.89,8.29,1099.71,244.34,173.2,31.32,85.35
2014,12.17,19.34,65.97,27.53,82.31,6.37,1650.84,412.15,68.84,106.54,118.44
2014,60.27,44.43,33.35,18.94,66.03,7.89,382.15,125.1,278.37,196.51,305.62
2014,60.74,87.68,59.95,16.14,54.61,7.78,896.96,347.62,142.69,83.47,91.69
2014,78.58,78.03,34.64,32.98,52.73,7.51,1027.89,233.28,165.73,104.97,339.34
2014,0.63,12.06,56.32,33.17,69.69,6.47,1926.02,249.9,173.74,138.8,189.27
2014,73.82,71.32,80.3,22.19,73.65,6.42,1405.65,267.63,276.89,91.17,90.76
2014,54.04,20.16,91.41,17.53,76.55,6.74,223.39,486.02,85.55,198.12,148.36
2014,60.73,3.59,36.51,11.06,76.38,5.82,1264.08,323.1,122.11,171.61,328.05
2014,86.88,95.44,65.53,32.16,74.74,7.38,1400.61,216.32,211.39,138.08,209.25
2014,17.36,32.3,8.13,28.6,58.01,6.57,1093.17,483.37,124.58,187.17,277.45
2014,96.89,76.4,21.21,23.53,31.11,7.54,1801.96,431.4,161.91,111.16,239.18
2014,11.89,6.68,69.61,28.69,55.53,5.88,361.78,374.8,254.96,48.42,316.27
2014,61.48,21.73,89.66,21.46,89.09,7.03,384.54,257.08,97.55,124.3,201.69
2014,81.03,47.97,95.52,29.88,64.17,7.99,1925.14,126.16,203.68,44.2,188.04
2014,43.21,61.99,15.15,21.08,62.43,7.7,636.29,286.43,252.58,176.05,69.92
2014,11.9,32.43,45.39,20.31,55.39,7.18,760.21,435.7,111.76,105.41,240.95
2014,68.99,15.07,1.69,27.26,65.46,5.66,309.6,266.82,188.19,158.86,223.83
2014,0.16,4.2,91.21,27.34,60.91,6.49,1514.7,247.3,54.66,87.59,232.83
2014,88.98,45.81,48.79,29.83,71.41,7.27,1385.17,153.93,52.27,81.74,102.41
2014,77.97,32.71,28.21,15.94,65.46,7.57,1794.11,401.72,235.51,159.45,365.73
2014,59.56,20.62,96.47,26.64,46.38,6.22,725.59,382.29,127.12,164,185.79
2014,86.11,75.82,6.07,30.95,87.82,5.84,635.6,372.84,135.93,43.34,285.74
2014,92.84,10.89,40.68,12.88,52.35,7.07,683.4,241.13,234.33,99.24,192.27
2014,63.27,4.89,78.05,13.88,72.32,7.79,1811.37,264.22,190.91,147.46,97.51
2014,44.2,82.88,78.28,26.68,70.92,6.17,331.89,424.66,290.97,36.6,374.85
2014,64.23,53.66,21.46,13.12,36.55,5.67,555.76,237.19,273.23,171.36,198.37
2014,26.07,69.3,25.27,16.96,50.68,6.43,675.48,435.86,137.73,89.1,214.79
2014,0.82,77.78,55.04,12.7,39.39,7.98,1563.65,464.63,88.11,174.14,340.52
2014,3.59,8.9,12.4,29.56,69.69,7.28,712.54,399.53,168.08,191.34,364.21
2014,62.89,74.11,79.76,20.98,63.14,7.43,1566.82,218.55,137.13,121.56,207.2
2014,45.67,18.38,93.61,19.16,42.56,7.38,512.3,414.45,241.86,71.38,178.97
2014,65.52,79.96,69.78,32.41,40.39,7.12,1775.16,153.7,210.31,138.25,257.2
2014,79.36,47.2,2.37,33.46,79.65,6.71,764.99,351.14,57.99,162.97,151.33
2014,75.53,80.73,29.89,28.37,72.56,8.3,1114.99,421.36,56.5,64.87,87.08
2014,87.01,73.23,56.2,26.37,69.86,6.84,730.13,283.27,110.43,105.55,152.82
2014,21.03,60.69,69.08,13.21,49.99,8.13,1614.64,143.08,151.8,151.43,138.2
2014,81.06,62.2,43.9,15.37,31.19,5.62,777.97,142.58,88.29,50.74,324.96
2014,46.19,43.93,16.73,13.99,38.11,5.74,976.79,262.9,244.72,68.25,222.26
2014,94.4,41.45,21.06,27.71,84.59,8.11,436.89,368.68,209.17,108.54,359.32
2014,8.79,15.33,68.44,23.77,56.69,7.71,1120.33,133.66,246.51,34.48,243.32
2014,69.04,40.64,54.93,26.32,77.71,5.77,546.08,353.92,258.78,137.45,323.08
2014,29.49,92.14,3.54,22.89,88.08,7.16,941.17,311.44,279.65,185.6,162.81
2014,27.5,59.32,58.8,18.4,50.44,6.36,1133.46,416.46,269.86,112.53,286.44
2014,7.15,25.5,91.51,26.41,66.21,6.85,373.24,372.8,50.09,53.71,82.87
2014,20.47,81.94,23.32,10.8,46.97,8.32,1607.07,234.58,162.14,119.52,201.31
2014,12.72,71.87,81.14,31.4,89.52,6.35,960.41,467.42,208.05,135.83,340.19
2014,65.64,31.47,12.88,34.49,72.48,6.76,352.94,189.72,265,53.02,295.19
2014,70.37,28.2,15.03,18.77,45.95,6.35,1526.74,141.7,200.89,166.19,249.98
2014,76.44,69.09,4.73,22.88,65.88,6.11,455.31,410.1,245.99,47,130.87
2014,81.7,62.69,74.34,16.77,71.68,6.61,396.29,212.93,163.96,103.74,373.89
2014,70.68,88.91,60.32,21.82,42.47,8.12,464.04,237.84,215.34,43.24,297.75
2014,63.65,51.6,8.18,32.41,67.43,8.04,1963.44,383,53.24,51.67,117.54
2014,27.24,54.68,52.54,19.11,45.75,7.49,1906.91,167.52,185.93,193.79,266.13
2014,81.56,56.23,32.48,17.35,76.2,7.6,1767.62,209.27,85.62,143.63,266.85
2014,4.4,30.88,53.87,26.04,63.99,7.69,1575.59,252.35,174.97,128.66,78.05
2014,89.97,76.38,63.82,30.51,42.06,6.72,240.19,308.4,190.54,125.51,371.51
2014,66.89,10.17,6.5,34.47,64.09,7.36,1302.46,282.24,190.39,187.51,273.39
2014,99.06,59.83,10.08,18.14,77.75,6.74,1407.17,260.32,50.64,124.8,109.99
2014,30.15,70.47,82.23,26.06,81.03,6.26,1044.81,229.2,267.16,87.9,319.58
2014,25.62,7.92,32.63,29.6,65.72,6.74,521.86,318.56,178.01,79.11,275
2014,35.59,38.92,34.97,15.83,73.8,6.13,924,303.21,96.02,98.07,377.43
2014,56.11,67.1,51.69,19.31,89.11,5.59,851.65,368.06,295.99,125.67,363.81
2014,15.06,45.44,14.28,26.88,42.09,8.36,396.51,129.51,206.11,30.19,163.63
2014,29.23,37.7,80,26.1,47.51,7.26,1216.66,482.24,141.85,47.21,192.91
2014,36.64,32.65,94.55,30.03,49.91,7.27,1088.72,295.22,122.35,41.53,261.49
2014,52.35,84.72,5.1,21.61,82.41,7.76,1810.06,419.32,216.4,148.88,298.79
2014,17.34,60.56,71.12,26.38,32.17,7.79,664.28,232.46,186.51,74.85,89
2015,4.9,96.21,99.69,12.52,70,8.01,529.34,101.21,203.2,162.7,383.41
2015,6.76,43.05,79.91,26.35,40.33,5.98,775.27,451.88,106.8,69.13,177.83
2015,11.37,25.43,48.49,16.84,77.98,8.39,1956.76,236.48,212.59,151.83,240.57
2015,59.77,37.32,66.34,10.96,54.77,7.14,1272.61,408.6,100.76,38.4,388.2
2015,25.91,3.92,11.04,21.67,66.85,7.72,465.74,293.42,126.83,198.51,335.96
2015,34.97,92.97,16.76,12.49,79.14,8.21,939.31,231.03,183.39,100.14,263.75
2015,35.58,32.99,98.74,26.5,54,6.86,975.98,397.08,123.17,103.07,68.02
2015,14.13,80.27,70.37,23.98,73.52,8.28,1234.65,335.07,265.9,33.96,190.99
2015,25.46,13.89,99.43,20.04,58.05,7.74,1082.08,382.11,132.62,65.54,257.92
2015,10.97,54.05,23.72,33.05,71.67,7.15,1731.23,132.33,141.28,77.92,283.78
2015,13.58,50.78,53.95,28.95,52.53,8.14,1191.05,165.84,265.75,143.78,348.24
2015,98.13,86.9,72.81,34.64,72.87,7.34,644.57,279.91,162.22,118.45,296.64
2015,27.42,58.51,59.67,34.34,70.83,7.78,665.82,457.09,121.53,37.06,167.03
2015,76.4,33.06,38.26,27.84,64.14,6.96,1028.01,414.07,184,90.89,254.5
2015,47.89,65.57,31.94,11.58,40.2,7.85,1142.73,167.39,279.81,144.96,224.3
2015,76.29,48.5,38.06,15.73,55.75,6.13,1001.26,386.24,181.07,83.15,188.47
2015,66.04,61.62,50.85,15.55,73.68,8.25,241.61,280.08,183.09,186.28,264.2
2015,83.2,67.54,82.3,30.51,75.45,7.96,1688.72,332.21,64.05,68.4,375
2015,22.78,46.81,71.35,32.94,46.87,7.94,1185.64,111.68,116.32,118.9,332.98
2015,42.43,42.13,58.55,27.13,54.63,6.19,649.41,334.29,170.47,93.56,347.59
2015,45.27,94.05,41.8,22.35,72.2,5.93,374.68,413.84,56.19,114.81,158.61
2015,7.42,20.31,15.73,10.66,57.45,5.81,1409.73,476.35,158.14,185.37,349.13
2015,64.27,81.32,33.73,10.6,34.91,8.08,1338.22,266.47,166.66,150.03,164.01
2015,25.21,98.8,81.2,30.09,75.45,8.36,1024.91,344.22,216.88,179.38,282.11
2015,88.97,60.73,3.55,14.89,88,6.16,1384.82,417.51,102.17,34.44,82.29
2015,2.39,37.21,36.14,13.8,62.93,7.06,749.18,140.65,205.43,117.3,291.45
2015,9.04,13.19,35.85,19.99,89.23,6.43,1168.87,406.71,78.81,69.77,265.45
2015,51.47,72.27,76.42,13.97,62.1,5.93,450.16,408.79,79.21,144.68,181.75
2015,94.18,0.31,68.51,33.83,52.15,7.47,1986,427.5,247.35,193.12,259.68
2015,62.9,6.57,79.39,24.17,60.09,7.9,506.13,350.41,157.15,194.16,180.55
2015,82.76,36.47,12.41,22.24,31.55,6.91,1366.66,319.08,247.28,112.85,365.66
2015,63.69,6.66,60.52,22.56,49.26,7.82,1502.55,449.98,154.61,189.84,273.07
2015,70.86,24.85,81.41,15.9,59.39,6.05,1635.81,370.48,92.12,118.05,368.48
2015,89.03,14.79,17.8,13.2,84.81,6.36,1711.07,278.71,268.41,177.83,139.71
2015,84.8,52.35,76.4,29.11,39.84,6.18,882.35,491.98,109.66,149.74,109.03
2015,93.18,19.42,24.76,30.61,38.08,7.28,1153.49,341.76,179.71,51.51,160.49
2015,27.78,8.27,33.48,17.57,67.29,8.39,759.26,158.65,268.12,125.2,395.09
2015,83.83,10.12,19.91,34.79,50.13,7.37,1843.9,444.05,249.57,141.42,184.99
2015,20.47,33.61,14.21,16.48,66.14,6.28,426.76,206.36,256.27,83.02,203.37
2015,29.06,29.27,73.32,30.58,74.2,8.47,1608.92,109.91,290.59,70.23,111.34
2015,21.18,3.23,57.59,15.59,80.14,7.29,667.63,302.7,170.63,136.5,300.71
2015,14.55,42.41,93.8,19.81,69.91,8.42,1516.42,306.22,267.92,182.62,341.68
2015,8.92,50.14,80.67,26.2,67.1,7.85,1555.05,387.83,229.83,192.49,185.64
2015,66.86,31.27,25.32,31.19,71.83,7.5,228.98,457,71.46,74.72,197.84
2015,8.61,95.62,52.96,20.31,39.59,7.34,1533.5,365.06,175.58,101.52,305.19
2015,56.63,42.05,72.33,25.8,59.47,5.78,1152.82,447.04,189.6,119.42,312.31
2015,40.1,82.23,69.03,24.61,80.56,6.34,1731.08,498.12,299.61,98.72,211.18
2015,53.25,37.84,94.57,22.93,30.63,5.59,543.12,288.48,67.25,144.19,61.29
2015,92.61,31.74,1.26,32.56,58.87,8.07,820.64,252.07,119.37,144.13,165.28
2015,74.74,54.8,58.98,10.41,77.51,7.59,1405.09,195.03,198.09,63.2,248.51
2015,30.51,58.46,1.83,23.02,80.54,6.77,1999.38,356.15,61.86,171.13,249.56
2015,88.67,0.24,44.63,11.37,80.1,8.31,1254.88,458.44,270.77,93.82,156.81
2015,73.37,51.35,55.02,13.52,88.84,8.09,1630.25,152.22,143.9,78.49,73.28
2015,81.91,98.02,0.84,27.63,78.95,5.65,1265.29,467.41,126.52,111.97,313.35
2015,12.99,75.06,4.37,10.51,86.59,8.08,1689.37,158.97,257.48,145.68,311.28
2015,29.19,74.45,53.98,31.76,89.14,8.1,1983.22,370.15,219.16,137.37,162.29
2015,54.31,15.81,29.25,28.88,56.19,6,1236.03,350.73,79.3,54.7,285.23
2015,5.3,63,75.71,18.57,58.83,6.19,1756.17,179.01,163.31,114.39,393.18
2015,89.66,81.61,41.98,17.14,33.58,6.24,999.78,422.44,215.54,44.31,185.18
2015,75.21,74.44,34.8,17.69,33.17,8.5,545.89,120.19,241.21,39.73,301.49
2015,43.09,71.08,96.44,20.24,46.03,6.23,614.84,271.87,54.55,65.18,270.45
2015,20.03,90.6,4.43,33.73,38.71,8.47,277.37,498.15,90.22,47.15,291.32
2015,89.78,42.81,44.15,32.24,84.34,6.87,549.02,252.66,137.14,189.82,387.65
2015,72.62,35.61,95.54,24.5,89.41,6.63,376.22,380.35,262.03,153.63,290.36
2015,6.07,87.52,6.63,31.03,64.37,8.48,1820.39,310.58,258.23,89.86,341.76
2015,41.6,28.83,69.36,20.26,51.62,8.47,360.36,124.39,129.87,193.95,369.17
2015,57.89,12.15,60.84,18.17,58.36,8.39,578.33,264.42,75.9,111.55,111.63
2015,7.3,89.92,90.06,29.82,86.3,7.58,957.74,403.83,208.04,178.64,223.05
2015,0.91,72.84,45.87,25.79,39.88,7.16,1793.92,441.17,85.21,91.74,359.4
2015,64.58,13.73,30.99,33.47,45.66,8.37,1423.52,410.35,246.51,161.2,324.61
2015,7.91,57.74,25.22,18.09,68.91,7.63,1982.12,178.85,54.97,95.29,165.59
2015,23.11,82.99,44.25,32.87,44.56,5.67,489.75,209.3,111.73,49.13,105.1
2015,49.58,90.25,10.55,10.03,64.57,7.08,674.14,368.24,272.1,64.06,146.57
2015,77.69,36.68,54.48,11.81,80.95,6.39,1554.22,391.61,158.87,148.71,247.91
2015,90.4,20.13,81.99,11.49,70.93,8.08,1776.85,254.93,267.77,75.82,126.09
2015,79.35,5.03,63.17,30.24,41.17,6.14,1200.91,231.57,236.57,163.16,226.53
2015,40.55,98.33,82.57,14.94,84.45,6.75,1656.04,454.32,136.67,152.38,361.52
2015,34.69,99.49,54.55,32.32,57.03,6.11,1724.92,238.29,205.65,84.4,207.65
2015,26.06,34.07,13.68,23.95,65.68,8.11,1874.8,160.44,208.35,198.79,288.81
2015,77.67,18.98,62.4,23.65,42.74,7.81,621.46,319.22,238.38,180.07,167.52
2015,94.2,17.32,31.81,20.19,55.93,6.54,1456.87,370.13,202.24,112.74,361.8
2015,47.1,26.8,78.61,29.09,77.01,7.01,613.49,115.25,153.53,162.39,117.83
2016,33.87,61.93,79.46,18.69,52.69,7.21,1594.63,295.36,72.73,158.56,266.88
2016,78.52,97.17,70.97,27.79,78.72,7.19,326.89,368.89,130.96,109.07,238.25
2016,90.09,65.24,14.72,18.91,52.72,7.04,1861.38,235.56,211.27,143.74,217.71
2016,85.11,20.45,40.91,25.06,58.88,6.08,328.07,147.98,272.32,166.32,237.98
2016,45.01,49.16,2.34,27.36,75.05,7.72,1220.49,373.43,84.8,77.23,346.9
2016,78.17,46.68,55.1,28.52,75.24,6.85,249.99,209.64,194.56,163.83,238.45
2016,82.99,81.87,22.83,10.43,66.11,7.05,1263.92,310.26,226.98,111.7,189.78
2016,6.36,84.41,51.16,20.58,67.38,6.52,1707.47,150.05,102.04,98.88,328.53
2016,24.95,99.73,52.81,34.92,74.62,7.41,1559.38,263.51,280.15,64.64,377.3
2016,38.2,81.91,34.71,25.38,62.48,7.9,1434.85,130.35,280.31,168.12,124.24
2016,35.35,99.38,79.84,23.01,77.14,5.88,1874.81,189.01,240.69,127.9,254.58
2016,26.02,24.08,48.59,18.53,85.34,8.06,566.05,444.2,264.19,35.98,269.01
2016,42.52,58.34,24.96,19.51,89.96,6.17,1578.26,315.04,180.99,30.59,315.24
2016,12,96.15,72.31,33.61,32.93,8.41,1835.89,186.49,197.18,129.19,179.08
2016,78.77,26.09,41.7,17.1,32.52,7.32,933.16,491.47,238.87,120.49,258.3
2016,53.72,70.9,91.65,19.22,84.82,8.26,335.21,205.98,278.17,134.72,233.81
2016,7.51,13.54,63.58,14.53,84.38,7.11,704.45,135.28,150.14,78.11,240.43
2016,59.69,33.69,88.49,29.17,60.92,6.74,1503.62,490.01,50.98,91.73,364.99
2016,80.48,66.89,10.71,28.15,55.8,5.7,1360.27,438.01,117.8,51.43,98.45
2016,80.12,34.53,27.92,28.92,86.87,7.07,789.25,234.6,186.34,83.29,396.51
2016,38.43,16.3,77.83,29.69,54.5,6.52,701.96,414.74,87.61,104.22,101.78
2016,48.58,15.71,20.55,18.06,55.82,6.85,1347.79,129.22,183.13,173.71,260.58
2016,66.26,1.77,93.46,13.48,41.69,6.97,220.74,422.28,84.22,156.53,394.65
2016,27.83,54.57,38.26,24.5,34.77,7.66,996.08,400.47,88.49,153.94,343.15
2016,52.41,77.46,6.16,29.6,72.39,5.64,302.34,222.12,126.98,190.71,396.45
2016,50.23,45.88,3.72,31.26,62.96,7.91,283.81,290.86,202.05,49.07,87.32
2016,45.91,16.59,1.01,20.2,50.21,8.19,1686.84,284.65,139.25,117.61,253.04
2016,44.13,81.24,32.85,30.42,64.68,6.42,683.49,445.64,232.68,40.25,182.81
2016,55.92,61.73,55.51,26.93,54,6.25,1167.82,156.84,89.49,178.14,342.81
2016,42.42,13.94,33.45,31.22,65.93,8.5,1420.39,363.77,229.54,82.56,173.46
2016,71.04,36.88,33.53,33.77,63.76,5.55,1431.7,272.93,61.43,44.73,287.33
2016,57.88,27.83,26.05,33.28,56.11,6.94,1682.04,143.1,207.51,120.17,391.95
2016,71.76,37.92,27.77,31.06,41.16,7.96,1031.88,405.89,137.04,136.59,72.47
2016,80.37,10.55,61.02,13.57,60.64,7.43,1465.66,130.75,184.42,148.02,387.61
2016,80.53,33.64,76.87,19.7,76.32,7.09,1151.77,139.91,256.78,89.29,206.08
2016,44.59,33.43,95.71,12.68,89.67,8.1,456.53,291.28,145.03,141.87,351.82
2016,0.2,71,96.15,31.93,53.26,6.23,1968.69,334.15,224.04,174.05,219.23
2016,12.8,87.64,22.41,33.55,32.38,6.23,540.32,322.44,264.37,139.93,240.07
2016,85.41,80.97,37.46,33.02,56.51,8.22,757.41,136,227.77,117.98,159.96
2016,87.81,28.56,96.69,32.21,55.03,6.35,1258.34,283.15,199.26,164.36,73.7
2016,96.29,0.86,76.37,21.44,41.38,5.81,1574.91,161.29,282.31,180.52,131.21
2016,66.41,56.8,26.77,18.71,30.94,7.37,283.32,233.36,190.63,103.21,259.64
2016,77.99,14.81,67.86,26.36,80.22,7.69,432.66,332.66,82.74,58.36,228.11
2016,50.84,88.07,11.42,33.82,79.85,6.75,526.97,199.71,69.58,87.32,97.68
2016,17.01,21.06,17.19,17.86,50.53,6.28,1644.29,389.68,278.54,128.41,377.75
2016,12.8,27.03,72.18,30.06,46.01,5.64,1615.36,440.21,201.01,54.97,132.13
2016,99.28,78.71,15.94,21.56,59.71,5.59,1644.21,247.38,291.27,59.99,261.05
2016,25.91,58.74,88.62,26.14,80.25,5.93,765.49,273.47,242.92,83.72,181.59
2016,54.75,29.39,99.42,23.56,84.27,5.76,337.46,214.19,169.53,91.03,262.37
2016,38.61,23,98.25,11.23,44.33,5.79,1713.49,165.02,121.24,183.66,356.6
2016,77.19,72.41,91.5,14.01,66.7,8.42,1965.81,259.5,87.5,36.52,82.71
2016,47.55,11.82,60.15,13.27,64.78,6.84,1915.27,318.58,227.45,188.65,327.04
2016,97.34,62.64,87.57,11.77,87.98,5.8,1544.39,387.16,186.84,113.03,95.23
2016,63.94,81.95,18.05,22.31,31.89,6.93,518.31,314.35,201.15,132.79,290.12
2016,49.36,13.64,22.91,22.96,47.33,6.63,722.25,211.77,199.32,130.36,243.6
2016,42,39.57,10.69,13.64,60.93,6.5,987.98,112.96,161,111.39,379.74
2016,31.83,53.96,96.84,22.54,33.04,6.97,885.77,215.22,195.51,56.95,321.44
2016,88.1,72.46,23.83,14.54,67.98,7.83,1584.66,427.3,105.89,70.33,377.55
2016,25.54,12.29,60.85,23.62,33.58,8.05,945.13,441.79,126.2,96.93,356.37
2016,84.5,75.92,11.77,29.92,62.07,6.39,729.27,215.57,243.33,193.73,157.61
2016,92.92,9.25,69.65,31.29,80.57,5.74,929.6,379.52,228.51,49.21,350.82
2016,78.06,22.95,38.2,34.88,73.57,5.6,377.89,468.17,117.23,42.79,287.03
2016,70.02,10.55,11.39,15.55,39.14,7.18,1573.64,431.57,295.68,33.55,89.47
2016,95.77,60.97,91,30.45,86.85,6.33,623.77,170.54,153.2,37.57,327.87
2016,70.63,37.38,87.22,22.75,49.91,7.52,339.73,167.56,211.52,87.28,318.23
2016,62.92,14.47,12.27,31.79,79.22,6.92,1773.75,210.83,145.41,96.05,123.95
2016,69.25,47.77,42.83,11.16,52.79,7.35,1032.08,315.2,63.03,48.47,311.05
2016,65.36,13.26,6.55,29.97,83.08,5.52,1487.77,168.71,140,148.27,161.43
2016,28.51,28.02,28.51,21.88,41.44,7.99,1021.46,272.99,121.33,195.96,268.03
2016,23.14,43.85,41.19,14.92,85.51,6.17,850.09,346.63,201.91,156.94,391.61
2016,29.92,1.14,94.71,18.23,54.02,5.93,1359.88,294.78,60.48,103.42,86.84
2016,45.96,4.08,67.1,10.53,78.5,7.38,1741.62,395.33,264.43,114.01,342.73
2016,86.93,55.55,6.42,27.52,42.46,7.05,1631.29,464.99,176.6,142.11,95.98
2016,61.67,29.8,64,26.97,87.78,5.72,971.87,491.18,228.5,194.83,387.28
2016,78.9,55.53,56.76,18.66,83.42,6.81,1566.08,401.69,96.37,136.36,242.31
2016,43.1,12.95,63.38,16.8,39.54,7.49,1539.73,158.86,94.82,148.48,297.75
2016,91.14,57.73,63.3,15.95,67.85,6.36,1563.32,485.6,179.79,56.09,118.77
2016,44.87,59.75,78.46,17.12,48.5,7.47,1238.96,318.64,227.47,106.66,138.22
2016,38.51,34.09,95.58,10.08,88.95,6.35,1471.46,363.48,145.79,172.31,257.28
2016,37.22,28.3,25.94,32.48,50.99,6.99,1613.5,158.25,184.09,41.02,62.78
2016,31.29,2.09,18.35,13.6,66.78,7.04,1966.17,317.96,240.23,139.94,69.84
2017,18.76,77.31,83.87,12.78,57.49,6.07,273.58,448.7,89.04,100.12,376.49
2017,48.51,63.24,89.12,24.83,81.35,7.48,301.58,236.47,72.47,116.86,297.29
2017,53.2,40.29,37.12,34.78,55.27,7.28,1636.57,172.41,112.01,37.18,131.47
2017,54.64,86.06,25.31,27.89,77.06,8.04,340.24,155.79,147.27,69.57,265.12
2017,48.11,55.73,55.64,31.12,52.93,7.57,1324.86,101.63,201.04,137.61,207.27
2017,52.06,98.4,62.98,30.57,51.62,5.91,1393,203.51,162.87,114.41,166.07
2017,70.82,10.63,26.79,20.15,44.59,8.23,787.06,417.51,258.86,172.58,212.71
2017,87.58,1.95,58.51,30.49,38.98,8.45,1559.03,484.97,132.84,188.77,226.97
2017,99.45,21.35,26.92,29.34,76.09,5.81,1422,344.38,103.47,194.22,149.12
2017,82.24,46.17,81.61,18.64,72.5,6.62,267.67,481.5,133.18,175.18,280.84
2017,16.52,33.13,76.95,33.57,51.23,7.5,1341.84,352.65,190.45,99.7,387.09
2017,45.99,93.9,12.76,12.58,57.14,5.68,1323.89,439.2,113.64,185.02,174.3
2017,22.64,69.46,56.92,31.04,52.52,7.62,719.58,227.59,62.8,121.25,112.48
2017,17.22,1.15,81.42,16.1,70.17,5.72,1822.28,422.92,125.23,170.23,341.77
2017,55.4,97.72,43.17,24.54,47.25,6.49,1060.06,238.78,129.47,37.3,221.33
2017,82.64,30.72,96.48,16.09,89.93,5.75,1244.65,143.55,166.2,179.33,63.01
2017,72.76,14.21,80.69,33.96,47.76,7.24,1689.48,438.32,111.02,111.3,280.73
2017,8.62,16.07,88.64,11.26,45.8,8.02,1400.53,399.87,58.71,187.02,151.58
2017,5.86,93.88,91.28,24.54,76.76,6.21,419.87,320.53,78.67,108.31,63.81
2017,90.9,11.77,37.31,12.47,47.57,7,389.11,349.96,95.19,166.42,317.78
2017,4.05,14.4,44.89,27.72,77.17,6.35,1898.59,311.96,273.5,119.48,274.58
2017,10.5,6.34,36.32,11.55,51.4,6.46,1822.31,130.47,147.97,189.22,301.86
2017,99.65,22.96,90.66,20.28,72.8,6.08,1020.22,137.46,132.09,106.91,104.28
2017,90.05,88.16,44.91,22.21,53.15,6.2,1038.74,358.77,224.77,177.3,259.29
2017,90.78,97.92,56.11,16.68,32.66,5.72,223.45,207.4,82.76,77.57,260.97
2017,17.38,76.9,12.27,21.69,61.68,8.34,1241.81,149.96,67.27,82.07,208.47
